Calendar_Year,Calendar_Month,route,rides
2022,9,147,8165.9
2022,9,151,10711.421052631578
2022,9,152,5414.933333333333
2022,9,155,4560.166666666667
2022,9,156,2571.904761904762
2022,9,157,3902.095238095238
2022,9,165,203.0
2022,9,169,92.56521739130434
2022,9,171,561.28
2022,9,172,934.2333333333333
2022,9,192,454.6190476190476
2022,9,1,854.4285714285714
2022,9,10,160.4
2022,9,100,392.8095238095238
2022,9,1001,136.1
2022,9,103,1032.4333333333334
2022,9,106,701.6
2022,9,108,522.3333333333334
2022,9,11,1030.1666666666667
2022,9,111,1498.5666666666666
2022,9,111A,171.8
2022,9,112,882.5333333333333
2022,9,115,1441.0
2022,9,119,1875.6
2022,9,12,6240.766666666666
2022,9,120,118.0952380952381
2022,9,121,192.71428571428572
2022,9,124,841.7666666666667
2022,9,125,358.23809523809524
2022,9,126,2705.633333333333
2022,9,128,144.5
2022,9,130,214.6
2022,9,134,956.3809523809524
2022,9,135,1290.6190476190477
2022,9,136,854.6666666666666
2022,9,146,9182.6
2022,9,148,1326.3333333333333
2022,9,151,9641.727272727272
2022,9,19,94.9090909090909
2022,9,20,9118.90909090909
2022,9,201,1343.6
2022,9,206,321.4761904761905
2022,9,21,5375.3
2022,9,22,10880.9
2022,9,24,1584.7619047619048
2022,9,26,2762.6190476190477
2022,9,28,2533.633333333333
2022,9,29,5580.766666666666
2022,9,3,8299.966666666667
2022,9,30,1365.2
2022,9,31,370.9047619047619
2022,9,36,9348.133333333333
2022,9,4,9079.766666666666
2022,9,43,688.4
2022,9,47,5528.1
2022,9,48,635.5714285714286
2022,9,49,10245.6
2022,9,49B,3664.3333333333335
2022,9,5,230.9
2022,9,50,6429.533333333334
2022,9,51,920.3
2022,9,52,5154.9
2022,9,52A,2147.133333333333
2022,9,53,10741.4
2022,9,53A,4518.533333333334
2022,9,54,5697.333333333333
2022,9,54A,473.1904761904762
2022,9,54B,1731.6333333333334
2022,9,55,4713.833333333333
2022,9,55A,148.04761904761904
2022,9,55N,303.88
2022,9,56,4283.966666666666
2022,9,57,1310.6
2022,9,59,2062.0
2022,9,6,5257.366666666667
2022,9,60,6793.6
2022,9,62,5915.333333333333
2022,9,62H,762.52
2022,9,63,7742.1
2022,9,63W,1035.5333333333333
2022,9,65,3896.4666666666667
2022,9,66,12267.966666666667
2022,9,67,4922.133333333333
2022,9,68,763.1
2022,9,7,3767.6666666666665
2022,9,70,4698.233333333334
2022,9,71,4206.566666666667
2022,9,72,8299.333333333334
2022,9,73,2630.7
2022,9,74,7205.966666666666
2022,9,75,4008.2
2022,9,76,6791.7
2022,9,77,10703.733333333334
2022,9,78,4246.966666666666
2022,9,79,11452.233333333334
2022,9,8,11113.533333333333
2022,9,80,6318.9
2022,9,81,6813.433333333333
2022,9,81W,980.7333333333333
2022,9,82,9099.566666666668
2022,9,84,2072.133333333333
2022,9,85,6245.666666666667
2022,9,85A,393.0
2022,9,86,1856.8095238095239
2022,9,87,5602.166666666667
2022,9,88,748.5
2022,9,8A,1488.4666666666667
2022,9,9,11644.766666666666
2022,9,90,2971.0666666666666
2022,9,91,3687.5
2022,9,92,4371.0
2022,9,93,2710.24
2022,9,94,7024.733333333334
2022,9,95,2773.1666666666665
2022,9,96,599.3333333333334
2022,9,97,1754.7333333333333
2022,9,J14,5019.733333333334
2022,9,X4,1512.2380952380952
2022,9,X49,4727.9047619047615
2022,9,X9,5238.0952380952385
2022,9,X98,3.1176470588235294
2022,10,2,1198.7619047619048
2022,10,15,3530.6774193548385
2022,10,18,2018.8709677419354
2022,10,20,7496.0
2022,10,34,2087.6129032258063
2022,10,35,2312.8709677419356
2022,10,37,606.8095238095239
2022,10,39,1051.032258064516
2022,10,43,695.4615384615385
2022,10,44,1742.3225806451612
2022,10,143,597.7142857142857
2022,10,147,8008.709677419355
2022,10,151,9763.916666666666
2022,10,152,4962.8387096774195
2022,10,155,4383.387096774193
2022,10,156,2572.6190476190477
2022,10,157,3955.5238095238096
2022,10,165,198.57142857142858
2022,10,169,134.04347826086956
2022,10,171,878.2307692307693
2022,10,172,1463.0967741935483
2022,10,192,473.0952380952381
2022,10,1,811.952380952381
2022,10,100,363.04761904761904
2022,10,1001,78.6774193548387
2022,10,103,997.741935483871
2022,10,106,639.9032258064516
2022,10,108,490.4761904761905
2022,10,11,1013.258064516129
2022,10,111,1447.4193548387098
2022,10,111A,168.16129032258064
2022,10,112,840.483870967742
2022,10,115,1404.7096774193549
2022,10,119,1865.483870967742
2022,10,12,5902.8387096774195
2022,10,120,136.14285714285714
2022,10,121,212.0952380952381
2022,10,124,810.7741935483871
2022,10,125,374.3809523809524
2022,10,126,2497.064516129032
2022,10,128,1.0
2022,10,134,989.8095238095239
2022,10,135,1358.857142857143
2022,10,136,901.4761904761905
2022,10,146,8673.161290322581
2022,10,148,1301.1904761904761
2022,10,151,10178.473684210527
2022,10,19,190.34615384615384
2022,10,20,8784.916666666666
2022,10,201,1617.5384615384614
2022,10,206,287.3333333333333
2022,10,21,5219.225806451613
2022,10,22,10684.354838709678
2022,10,24,1487.1904761904761
2022,10,26,2539.190476190476
2022,10,28,2305.4193548387098
2022,10,29,5408.967741935484
2022,10,3,8498.129032258064
2022,10,30,1328.6451612903227
2022,10,31,431.4761904761905
2022,10,36,9426.064516129032
2022,10,4,8968.935483870968
2022,10,43,741.8333333333334
2022,10,47,5395.870967741936
2022,10,48,596.7142857142857
2022,10,49,9938.161290322581
2022,10,49B,3646.6129032258063
2022,10,5,189.8709677419355
2022,10,50,6385.032258064516
2022,10,51,851.7096774193549
2022,10,52,4853.548387096775
2022,10,52A,2054.483870967742
2022,10,53,10440.741935483871
2022,10,53A,4296.4838709677415
2022,10,54,5715.645161290323
2022,10,54A,440.95238095238096
2022,10,54B,1702.032258064516
2022,10,55,4628.064516129032
2022,10,55A,139.66666666666666
2022,10,55N,295.65384615384613
2022,10,56,4228.419354838709
2022,10,57,1216.1612903225807
2022,10,59,1954.076923076923
2022,10,6,4922.612903225807
2022,10,60,6558.4838709677415
2022,10,62,5514.580645161291
2022,10,62H,723.8846153846154
2022,10,63,7289.774193548387
2022,10,63W,1000.1935483870968
2022,10,65,3648.516129032258
2022,10,66,12145.645161290322
2022,10,67,4732.032258064516
2022,10,68,724.9677419354839
2022,10,7,3619.9523809523807
2022,10,70,4512.0
2022,10,71,4187.354838709677
2022,10,72,8006.1612903225805
2022,10,73,2739.5806451612902
2022,10,74,7180.225806451613
2022,10,75,3786.967741935484
2022,10,76,6627.967741935484
2022,10,77,10482.90322580645
2022,10,78,4303.709677419355
2022,10,79,11491.806451612903
2022,10,8,11130.161290322581
2022,10,80,6153.935483870968
2022,10,81,6772.548387096775
2022,10,81W,1021.0967741935484
2022,10,82,8695.548387096775
2022,10,84,2014.3870967741937
2022,10,85,6209.387096774193
2022,10,85A,395.4230769230769
2022,10,86,1728.5238095238096
2022,10,87,5418.645161290323
2022,10,88,732.3548387096774
2022,10,8A,1451.967741935484
2022,10,9,11572.451612903225
2022,10,90,2872.9032258064517
2022,10,91,3535.3225806451615
2022,10,92,4266.645161290323
2022,10,93,2528.6153846153848
2022,10,94,6514.419354838709
2022,10,95,2713.1290322580644
2022,10,96,556.6190476190476
2022,10,97,1701.1612903225807
2022,10,J14,4689.709677419355
2022,10,X4,1407.7619047619048
2022,10,X49,4542.714285714285
2022,10,X9,5050.714285714285
2022,10,X98,3.1333333333333333
2022,11,2,1105.3333333333333
2022,11,15,3517.233333333333
2022,11,18,1866.9666666666667
2022,11,20,8323.125
2022,11,34,1892.3333333333333
2022,11,35,2147.4
2022,11,37,620.5238095238095
2022,11,39,975.3666666666667
2022,11,43,675.6666666666666
2022,11,44,1619.5333333333333
2022,11,143,494.23809523809524
2022,11,147,7569.9
2022,11,151,9352.55
2022,11,152,4525.133333333333
2022,11,155,4047.3333333333335
2022,11,156,2415.6190476190477
2022,11,157,3788.8571428571427
2022,11,165,177.0
2022,11,169,94.43478260869566
2022,11,171,667.84
2022,11,172,1068.8333333333333
2022,11,192,422.3333333333333
2022,11,1,748.8095238095239
2022,11,100,299.85714285714283
2022,11,1001,84.2
2022,11,103,908.3666666666667
2022,11,106,613.6666666666666
2022,11,108,430.42857142857144
2022,11,11,985.2333333333333
2022,11,111,1334.4
2022,11,111A,157.66666666666666
2022,11,112,796.7666666666667
2022,11,115,1290.3666666666666
2022,11,119,1801.5333333333333
2022,11,12,5780.633333333333
2022,11,120,106.19047619047619
2022,11,121,179.76190476190476
2022,11,124,637.1666666666666
2022,11,125,325.14285714285717
2022,11,126,2248.5333333333333
2022,11,128,1495.0
2022,11,134,937.5238095238095
2022,11,135,1262.8095238095239
2022,11,136,834.3333333333334
2022,11,146,8102.8
2022,11,148,1250.3333333333333
2022,11,151,9795.5
2022,11,19,160.1904761904762
2022,11,20,7698.545454545455
2022,11,201,1573.04
2022,11,206,236.57142857142858
2022,11,21,4686.366666666667
2022,11,22,10056.5
2022,11,24,1334.4285714285713
2022,11,26,2373.7619047619046
2022,11,28,2149.0
2022,11,29,5014.766666666666
2022,11,3,7877.066666666667
2022,11,30,1228.2666666666667
2022,11,31,403.76190476190476
2022,11,36,8889.433333333332
2022,11,4,8670.533333333333
2022,11,43,657.7142857142857
2022,11,47,4955.166666666667
2022,11,48,531.1904761904761
2022,11,49,9167.533333333333
2022,11,49B,3362.5333333333333
2022,11,5,172.63333333333333
2022,11,50,5995.766666666666
2022,11,51,759.2666666666667
2022,11,52,4600.8
2022,11,52A,1955.4333333333334
2022,11,53,10007.233333333334
2022,11,53A,3964.766666666667
2022,11,54,5295.066666666667
2022,11,54A,420.3333333333333
2022,11,54B,1519.2333333333333
2022,11,55,4203.166666666667
2022,11,55A,144.23809523809524
2022,11,55N,271.24
2022,11,56,3934.2
2022,11,57,1123.0666666666666
2022,11,59,1855.12
2022,11,6,4646.7
2022,11,60,5902.633333333333
2022,11,62,5166.2
2022,11,62H,694.04
2022,11,63,6924.833333333333
2022,11,63W,927.8666666666667
2022,11,65,3250.2
2022,11,66,11557.766666666666
2022,11,67,4487.2
2022,11,68,683.6666666666666
2022,11,7,3390.4761904761904
2022,11,70,4322.033333333334
2022,11,71,3978.5
2022,11,72,7463.133333333333
2022,11,73,2545.3333333333335
2022,11,74,6543.7
2022,11,75,3556.766666666667
2022,11,76,5987.966666666666
2022,11,77,9739.0
2022,11,78,3892.6
2022,11,79,11145.4
2022,11,8,10387.2
2022,11,80,5635.8
2022,11,81,6489.933333333333
2022,11,81W,962.8333333333334
2022,11,82,7728.033333333334
2022,11,84,1793.8
2022,11,85,5836.766666666666
2022,11,85A,357.36
2022,11,86,1546.8095238095239
2022,11,87,5105.266666666666
2022,11,88,695.6666666666666
2022,11,8A,1377.6333333333334
2022,11,9,10532.4
2022,11,90,2688.133333333333
2022,11,91,3299.133333333333
2022,11,92,3931.8
2022,11,93,2505.72
2022,11,94,6146.8
2022,11,95,2535.1666666666665
2022,11,96,575.0952380952381
2022,11,97,1658.2
2022,11,J14,4496.733333333334
2022,11,X4,1459.4761904761904
2022,11,X49,4214.857142857143
2022,11,X9,4834.142857142857
2022,11,X98,2.4375
2022,12,2,884.0952380952381
2022,12,15,2987.4193548387098
2022,12,18,1698.8064516129032
2022,12,20,7200.25
2022,12,34,1725.0645161290322
2022,12,35,1832.258064516129
2022,12,37,520.3809523809524
2022,12,39,873.3225806451613
2022,12,43,579.8125
2022,12,44,1443.8709677419354
2022,12,143,445.76190476190476
2022,12,147,6626.4838709677415
2022,12,151,8443.142857142857
2022,12,152,4003.7419354838707
2022,12,155,3591.1935483870966
2022,12,156,2164.7619047619046
2022,12,157,2623.190476190476
2022,12,165,157.9047619047619
2022,12,169,106.43478260869566
2022,12,171,433.7692307692308
2022,12,172,623.258064516129
2022,12,192,317.2857142857143
2022,12,1,633.3809523809524
2022,12,100,296.95238095238096
2022,12,1001,94.58064516129032
2022,12,103,808.8709677419355
2022,12,106,578.1612903225806
2022,12,108,364.4761904761905
2022,12,11,840.3870967741935
2022,12,111,1141.7096774193549
2022,12,111A,174.29032258064515
2022,12,112,691.7096774193549
2022,12,115,1143.967741935484
2022,12,119,1564.9032258064517
2022,12,12,5010.709677419355
2022,12,120,80.95238095238095
2022,12,121,142.52380952380952
2022,12,124,604.0
2022,12,125,289.2857142857143
2022,12,126,1966.9354838709678
2022,12,128,187.33333333333334
2022,12,134,699.047619047619
2022,12,135,967.4285714285714
2022,12,136,663.3809523809524
2022,12,146,7670.193548387097
2022,12,148,1060.6190476190477
2022,12,151,9057.235294117647
2022,12,19,110.15
2022,12,20,7444.421052631579
2022,12,201,1055.0384615384614
2022,12,206,227.1904761904762
2022,12,21,4103.451612903225
2022,12,22,9285.741935483871
2022,12,24,1241.3809523809523
2022,12,26,2150.2380952380954
2022,12,28,1949.032258064516
2022,12,29,4613.129032258064
2022,12,3,7846.387096774193
2022,12,30,1155.225806451613
2022,12,31,315.6666666666667
2022,12,36,8337.387096774193
2022,12,4,8036.064516129032
2022,12,43,571.2
2022,12,47,4448.967741935484
2022,12,48,493.8095238095238
2022,12,49,8123.419354838709
2022,12,49B,2949.9032258064517
2022,12,5,175.38709677419354
2022,12,50,5262.322580645161
2022,12,51,701.4516129032259
2022,12,52,4080.548387096774
2022,12,52A,1708.4193548387098
2022,12,53,9195.387096774193
2022,12,53A,3293.6451612903224
2022,12,54,4727.8387096774195
2022,12,54A,379.4761904761905
2022,12,54B,1295.483870967742
2022,12,55,3662.8709677419356
2022,12,55A,107.76190476190476
2022,12,55N,250.3846153846154
2022,12,56,3578.0
2022,12,57,994.516129032258
2022,12,59,1667.0384615384614
2022,12,6,4088.2903225806454
2022,12,60,4710.4838709677415
2022,12,62,4498.935483870968
2022,12,62H,593.3076923076923
2022,12,63,6014.967741935484
2022,12,63W,801.516129032258
2022,12,65,2903.6451612903224
2022,12,66,10924.548387096775
2022,12,67,3881.6129032258063
2022,12,68,582.4193548387096
2022,12,7,2307.0
2022,12,70,3885.5806451612902
2022,12,71,3721.483870967742
2022,12,72,6783.612903225807
2022,12,73,2303.1290322580644
2022,12,74,5861.193548387097
2022,12,75,3206.6129032258063
2022,12,76,5225.258064516129
2022,12,77,8753.774193548386
2022,12,78,3481.2580645161293
2022,12,79,10400.387096774193
2022,12,8,8449.483870967742
2022,12,80,5074.580645161291
2022,12,81,5809.774193548387
2022,12,81W,868.2903225806451
2022,12,82,7047.419354838709
2022,12,84,1610.1935483870968
2022,12,85,5328.774193548387
2022,12,85A,328.2692307692308
2022,12,86,1275.3333333333333
2022,12,87,4700.8387096774195
2022,12,88,599.9032258064516
2022,12,8A,1242.1935483870968
2022,12,9,9415.548387096775
2022,12,90,2361.5806451612902
2022,12,91,2891.1935483870966
2022,12,92,3374.9032258064517
2022,12,93,2162.4615384615386
2022,12,94,5397.290322580645
2022,12,95,2388.4193548387098
2022,12,96,486.6190476190476
2022,12,97,1481.1612903225807
2022,12,J14,4017.2580645161293
2022,12,X4,1363.857142857143
2022,12,X49,3845.0
2022,12,X9,4273.523809523809
2022,12,X98,2.3
2023,1,2,1320.904761904762
2023,1,15,3109.2258064516127
2023,1,18,1866.8064516129032
2023,1,20,8687.57142857143
2023,1,34,1872.8709677419354
2023,1,35,2054.451612903226
2023,1,37,592.8571428571429
2023,1,39,867.0
2023,1,43,602.1666666666666
2023,1,44,1503.967741935484
2023,1,143,670.9047619047619
2023,1,147,6523.8387096774195
2023,1,151,8120.523809523809
2023,1,152,4211.1612903225805
2023,1,155,3830.064516129032
2023,1,156,2625.0476190476193
2023,1,157,4015.095238095238
2023,1,165,167.0952380952381
2023,1,169,85.72727272727273
2023,1,171,736.16
2023,1,172,1307.3548387096773
2023,1,192,372.6190476190476
2023,1,1,803.3333333333334
2023,1,100,320.6666666666667
2023,1,1001,56.25806451612903
2023,1,103,870.6774193548387
2023,1,106,549.0967741935484
2023,1,108,505.5238095238095
2023,1,11,869.0645161290323
2023,1,111,1295.6451612903227
2023,1,111A,149.0
2023,1,112,711.1935483870968
2023,1,115,1252.8709677419354
2023,1,119,1672.7096774193549
2023,1,12,5327.451612903225
2023,1,120,174.04761904761904
2023,1,121,252.66666666666666
2023,1,124,539.2258064516129
2023,1,125,414.23809523809524
2023,1,126,2198.1290322580644
2023,1,128,166.0
2023,1,134,1040.5238095238096
2023,1,135,1339.5238095238096
2023,1,136,893.5714285714286
2023,1,146,7171.451612903225
2023,1,148,1154.4285714285713
2023,1,151,8558.7
2023,1,19,117.41176470588235
2023,1,20,7139.083333333333
2023,1,201,1640.36
2023,1,206,305.14285714285717
2023,1,21,4421.290322580645
2023,1,22,9432.548387096775
2023,1,24,1398.1904761904761
2023,1,26,2382.7619047619046
2023,1,28,2135.483870967742
2023,1,29,4297.354838709677
2023,1,3,7980.741935483871
2023,1,30,1222.0967741935483
2023,1,31,434.76190476190476
2023,1,36,8323.838709677419
2023,1,4,8107.290322580645
2023,1,43,572.6842105263158
2023,1,47,4723.5161290322585
2023,1,48,528.8571428571429
2023,1,49,8878.774193548386
2023,1,49B,3194.3225806451615
2023,1,5,160.0
2023,1,50,5357.0
2023,1,51,695.9032258064516
2023,1,52,4246.1612903225805
2023,1,52A,1949.225806451613
2023,1,53,9619.0
2023,1,53A,3452.1612903225805
2023,1,54,4813.1612903225805
2023,1,54A,402.76190476190476
2023,1,54B,1401.5483870967741
2023,1,55,4061.2903225806454
2023,1,55A,123.52380952380952
2023,1,55N,265.28
2023,1,56,3809.3870967741937
2023,1,57,1112.9354838709678
2023,1,59,1781.8
2023,1,6,3958.935483870968
2023,1,60,5562.419354838709
2023,1,62,4733.870967741936
2023,1,62H,681.12
2023,1,63,6594.258064516129
2023,1,63W,831.0967741935484
2023,1,65,3337.451612903226
2023,1,66,11297.129032258064
2023,1,67,4027.064516129032
2023,1,68,620.9677419354839
2023,1,7,3164.7619047619046
2023,1,70,4245.4838709677415
2023,1,71,3954.3548387096776
2023,1,72,6892.741935483871
2023,1,73,2528.516129032258
2023,1,74,6258.129032258064
2023,1,75,3296.548387096774
2023,1,76,5317.1612903225805
2023,1,77,9095.838709677419
2023,1,78,3522.2903225806454
2023,1,79,10604.774193548386
2023,1,8,10286.58064516129
2023,1,80,5103.1612903225805
2023,1,81,5966.645161290323
2023,1,81W,936.0
2023,1,82,7467.903225806452
2023,1,84,1601.967741935484
2023,1,85,5352.5161290322585
2023,1,85A,307.76
2023,1,86,1371.2857142857142
2023,1,87,4592.129032258064
2023,1,88,643.5483870967741
2023,1,8A,1335.225806451613
2023,1,9,10089.967741935483
2023,1,90,2279.1612903225805
2023,1,91,3077.9032258064517
2023,1,92,3489.9032258064517
2023,1,93,2401.84
2023,1,94,5470.225806451613
2023,1,95,2563.451612903226
2023,1,96,501.9047619047619
2023,1,97,1502.8709677419354
2023,1,J14,3959.9032258064517
2023,1,X4,1761.6666666666667
2023,1,X49,3830.5238095238096
2023,1,X9,4559.0952380952385
2023,1,X98,1.3
2023,2,2,1526.1
2023,2,15,3552.0
2023,2,18,2173.1071428571427
2023,2,20,7892.0
2023,2,34,2068.8214285714284
2023,2,35,2343.9285714285716
2023,2,37,639.8
2023,2,39,990.6428571428571
2023,2,43,676.6363636363636
2023,2,44,1716.9285714285713
2023,2,143,783.15
2023,2,147,6955.071428571428
2023,2,151,8894.142857142857
2023,2,152,4738.535714285715
2023,2,155,4207.107142857143
2023,2,156,2731.8
2023,2,157,4804.1
2023,2,165,187.9
2023,2,169,68.3
2023,2,171,703.7083333333334
2023,2,172,1694.1785714285713
2023,2,192,366.2
2023,2,1,937.15
2023,2,100,332.5
2023,2,1001,74.64285714285714
2023,2,103,980.1785714285714
2023,2,106,615.2857142857143
2023,2,108,544.45
2023,2,11,963.0
2023,2,111,1458.357142857143
2023,2,111A,161.57142857142858
2023,2,112,769.8571428571429
2023,2,115,1342.107142857143
2023,2,119,1753.142857142857
2023,2,12,5877.285714285715
2023,2,120,208.9
2023,2,121,282.6
2023,2,124,586.1071428571429
2023,2,125,433.7
2023,2,126,2527.6071428571427
2023,2,130,456.7
2023,2,134,1074.45
2023,2,135,1322.55
2023,2,136,960.35
2023,2,146,7552.035714285715
2023,2,148,1246.45
2023,2,151,8834.357142857143
2023,2,19,149.5
2023,2,20,8180.307692307692
2023,2,201,1713.1666666666667
2023,2,206,360.0
2023,2,21,5060.928571428572
2023,2,22,9690.142857142857
2023,2,24,1577.85
2023,2,26,2586.0
2023,2,28,2546.035714285714
2023,2,29,4641.107142857143
2023,2,3,9216.642857142857
2023,2,30,1427.107142857143
2023,2,31,576.7
2023,2,36,8428.67857142857
2023,2,4,8875.142857142857
2023,2,43,662.9411764705883
2023,2,47,5161.107142857143
2023,2,48,571.85
2023,2,49,9627.82142857143
2023,2,49B,3385.535714285714
2023,2,5,157.67857142857142
2023,2,50,5757.571428571428
2023,2,51,809.0714285714286
2023,2,52,4805.107142857143
2023,2,52A,2199.8928571428573
2023,2,53,10401.785714285714
2023,2,53A,3860.9285714285716
2023,2,54,5325.107142857143
2023,2,54A,412.35
2023,2,54B,1605.892857142857
2023,2,55,4411.035714285715
2023,2,55A,144.65
2023,2,55N,293.7916666666667
2023,2,56,4305.035714285715
2023,2,57,1285.892857142857
2023,2,59,1907.125
2023,2,6,4146.964285714285
2023,2,60,6401.071428571428
2023,2,62,5188.821428571428
2023,2,62H,716.2083333333334
2023,2,63,7268.071428571428
2023,2,63W,875.6071428571429
2023,2,65,3888.3214285714284
2023,2,66,12257.964285714286
2023,2,67,4428.464285714285
2023,2,68,688.3928571428571
2023,2,7,3791.95
2023,2,70,4869.535714285715
2023,2,71,4361.678571428572
2023,2,72,7450.821428571428
2023,2,73,2899.75
2023,2,74,6741.5
2023,2,75,3610.8928571428573
2023,2,76,5717.392857142857
2023,2,77,9981.75
2023,2,78,3893.464285714286
2023,2,79,11313.892857142857
2023,2,8,11610.107142857143
2023,2,80,5533.214285714285
2023,2,81,6361.821428571428
2023,2,81W,966.8928571428571
2023,2,82,8280.964285714286
2023,2,84,1728.2857142857142
2023,2,85,5927.0
2023,2,85A,317.9166666666667
2023,2,86,1536.85
2023,2,87,4820.0
2023,2,88,698.1428571428571
2023,2,8A,1513.107142857143
2023,2,9,10817.57142857143
2023,2,90,2430.1071428571427
2023,2,91,3359.035714285714
2023,2,92,3698.0
2023,2,93,2550.5416666666665
2023,2,94,5978.642857142857
2023,2,95,2849.035714285714
2023,2,96,552.5
2023,2,97,1611.4642857142858
2023,2,J14,4249.642857142857
2023,2,X4,2132.45
2023,2,X49,4089.35
2023,2,X9,4995.65
2023,2,X98,2.142857142857143
2023,3,2,1613.3478260869565
2023,3,15,3699.516129032258
2023,3,18,2246.032258064516
2023,3,20,8115.363636363636
2023,3,34,2094.032258064516
2023,3,35,2437.516129032258
2023,3,37,687.6086956521739
2023,3,39,1058.0645161290322
2023,3,43,687.3333333333334
2023,3,44,1798.258064516129
2023,3,143,753.8260869565217
2023,3,147,7225.225806451613
2023,3,151,9166.0
2023,3,152,5310.935483870968
2023,3,155,4337.258064516129
2023,3,156,2891.1739130434785
2023,3,157,4710.304347826087
2023,3,165,184.47826086956522
2023,3,169,75.34782608695652
2023,3,171,577.9629629629629
2023,3,172,1285.5806451612902
2023,3,192,353.4782608695652
2023,3,1,952.8695652173913
2023,3,100,350.2608695652174
2023,3,1001,57.29032258064516
2023,3,103,999.1290322580645
2023,3,106,649.8064516129032
2023,3,108,591.1304347826087
2023,3,11,988.741935483871
2023,3,111,1489.1290322580646
2023,3,111A,150.6451612903226
2023,3,112,816.2903225806451
2023,3,115,1397.258064516129
2023,3,119,1824.032258064516
2023,3,12,5857.612903225807
2023,3,120,215.65217391304347
2023,3,121,307.5652173913044
2023,3,124,761.3870967741935
2023,3,125,455.60869565217394
2023,3,126,2698.9032258064517
2023,3,134,1137.0434782608695
2023,3,135,1514.5652173913043
2023,3,136,982.1739130434783
2023,3,146,8238.451612903225
2023,3,148,1289.695652173913
2023,3,151,9840.4
2023,3,19,185.9047619047619
2023,3,20,8661.35
2023,3,201,1509.1851851851852
2023,3,206,424.0
2023,3,21,5404.258064516129
2023,3,22,10226.806451612903
2023,3,24,1728.304347826087
2023,3,26,2752.608695652174
2023,3,28,2713.5806451612902
2023,3,29,4998.774193548387
2023,3,3,9616.838709677419
2023,3,30,1473.3225806451612
2023,3,31,552.2608695652174
2023,3,36,8607.032258064517
2023,3,4,9145.870967741936
2023,3,43,724.4736842105264
2023,3,47,5446.709677419355
2023,3,48,614.6521739130435
2023,3,49,10094.387096774193
2023,3,49B,3528.3548387096776
2023,3,5,161.09677419354838
2023,3,50,6109.064516129032
2023,3,51,841.7096774193549
2023,3,52,5008.870967741936
2023,3,52A,2342.483870967742
2023,3,53,10881.741935483871
2023,3,53A,4147.258064516129
2023,3,54,5534.129032258064
2023,3,54A,466.4347826086956
2023,3,54B,1718.2903225806451
2023,3,55,4808.935483870968
2023,3,55A,147.7826086956522
2023,3,55N,343.1111111111111
2023,3,56,4793.967741935484
2023,3,57,1348.225806451613
2023,3,59,2004.6666666666667
2023,3,6,4516.1612903225805
2023,3,60,6545.225806451613
2023,3,62,5557.1612903225805
2023,3,62H,751.4074074074074
2023,3,63,7404.322580645161
2023,3,63W,939.0
2023,3,65,4524.354838709677
2023,3,66,12842.612903225807
2023,3,67,4512.258064516129
2023,3,68,731.9354838709677
2023,3,7,3696.1304347826085
2023,3,70,5183.258064516129
2023,3,71,4465.903225806452
2023,3,72,7781.129032258064
2023,3,73,3150.451612903226
2023,3,74,7044.580645161291
2023,3,75,3718.7741935483873
2023,3,76,6068.096774193548
2023,3,77,10605.741935483871
2023,3,78,4080.9032258064517
2023,3,79,11564.354838709678
2023,3,8,11624.90322580645
2023,3,80,5943.354838709677
2023,3,81,6822.935483870968
2023,3,81W,1024.0
2023,3,82,8537.09677419355
2023,3,84,1894.1290322580646
2023,3,85,6460.129032258064
2023,3,85A,339.0740740740741
2023,3,86,1660.8695652173913
2023,3,87,5015.580645161291
2023,3,88,752.5806451612904
2023,3,8A,1545.0967741935483
2023,3,9,11242.290322580646
2023,3,90,2543.7741935483873
2023,3,91,3536.8709677419356
2023,3,92,3902.9032258064517
2023,3,93,2729.0
2023,3,94,6396.870967741936
2023,3,95,2874.8387096774195
2023,3,96,581.6521739130435
2023,3,97,1677.5483870967741
2023,3,J14,4402.741935483871
2023,3,X4,2173.782608695652
2023,3,X49,4238.478260869565
2023,3,X9,5221.0
2023,3,X98,2.9
2023,4,2,1611.95
2023,4,15,3651.4666666666667
2023,4,18,2261.3
2023,4,20,8389.636363636364
2023,4,34,2011.1333333333334
2023,4,35,2459.366666666667
2023,4,37,690.75
2023,4,39,996.9
2023,4,43,751.0
2023,4,44,1699.8
2023,4,143,691.15
2023,4,147,7021.7
2023,4,151,9364.76923076923
2023,4,152,5208.233333333334
2023,4,155,4211.966666666666
2023,4,156,2747.714285714286
2023,4,157,5069.7
2023,4,165,178.7
2023,4,169,75.47619047619048
2023,4,171,703.76
2023,4,172,1458.9666666666667
2023,4,192,382.8
2023,4,1,993.05
2023,4,100,341.8
2023,4,1001,85.7
2023,4,103,949.1333333333333
2023,4,106,560.6333333333333
2023,4,108,618.25
2023,4,11,943.3333333333334
2023,4,111,1438.6333333333334
2023,4,111A,164.16666666666666
2023,4,112,723.9333333333333
2023,4,115,1334.5333333333333
2023,4,119,1834.2333333333333
2023,4,12,5714.2
2023,4,120,216.8
2023,4,121,307.6
2023,4,124,818.9666666666667
2023,4,125,457.95
2023,4,126,2622.8
2023,4,134,1048.1
2023,4,135,1502.6
2023,4,136,969.0
2023,4,146,8455.7
2023,4,148,1229.65
2023,4,151,10142.470588235294
2023,4,19,125.9090909090909
2023,4,20,7966.526315789473
2023,4,201,1608.68
2023,4,206,334.75
2023,4,21,5398.766666666666
